"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"750","Piptoporus betulinus","2016-09-21 20:42:14 -0400","On a birch tree, hoof shape","199 Airport Road Fort Kent, ME 04743",47.2065153949,-68.5809084401,NA,"birch polypore","http://www.inaturalist.org/observations/4169677","https://static.inaturalist.org/photos/4964907/medium.jpeg?1474505076","kaitlindif",4169677,"Piptoporus betulinus","Fungi",83490,"false",4,0,"2016-09-21 8:42:14 PM EDT","2016-09-21","2016-09-22 00:42:14 UTC","Eastern Time (US & Canada)",1032,"","","","false","gps","gps","",316433,"2016-09-22 00:44:01 UTC","2018-12-26 22:23:11 UTC","research","CC-BY-NC",NA,2,"false"
"751","Trametes versicolor","2016-09-21 20:31:44 -0400","On birch, growing on a bigger shelf mushroom of the same species","Wallagrass, ME",47.1647131646,-68.6241335794,NA,"turkey-tail","http://www.inaturalist.org/observations/4169648","https://static.inaturalist.org/photos/4964801/medium.jpeg?1474504595","kaitlindif",4169648,"Turkey-tail","Fungi",54134,"false",1,0,"2016-09-21 8:31:44 PM EDT","2016-09-21","2016-09-22 00:31:44 UTC","Eastern Time (US & Canada)",2064,"","","","false","gps","gps","",316433,"2016-09-22 00:36:12 UTC","2016-10-28 03:49:14 UTC","research","CC-BY-NC",NA,2,"false"
"752","Pleurocybella porrigens","2016-09-21 20:22:16 -0400","Two wrapped around each other, in wood","Aroostook County, US-ME, US",47.1721739625,-68.6118510738,NA,"Angel's Wings","http://www.inaturalist.org/observations/4169628","https://static.inaturalist.org/photos/5253273/medium.jpeg?1476735725","kaitlindif",4169628,"Angel's Wings","Fungi",48509,"true",1,0,"2016-09-21 8:22:16 PM EDT","2016-09-21","2016-09-22 00:22:16 UTC","Eastern Time (US & Canada)",4128,"","","","false","gps","gps","",316433,"2016-09-22 00:30:59 UTC","2017-05-27 01:57:31 UTC","needs_id","CC-BY-NC",NA,2,"false"
"753","Leccinum aurantiacum","2016-09-21 20:14:03 -0400","Found in a disturbed area nearby birch trees. ","36 Page Ave, Fort Kent, ME, US",47.2486312269,-68.5928070546,NA,"Red-capped Scaber Stalk","http://www.inaturalist.org/observations/4169528","https://static.inaturalist.org/photos/4964668/medium.jpg?1474503416","chachwow",4169528,"Fungi Including Lichens","Fungi",124085,"false",2,0,"Wed Sep 21 2016 20:14:03 GMT-0400 (EDT)","2016-09-21","2016-09-22 00:14:03 UTC","Eastern Time (US & Canada)",5,"","","","false","","","",316542,"2016-09-22 00:15:07 UTC","2018-11-14 14:07:59 UTC","needs_id","CC-BY-NC",NA,3,"false"
"754","Amanita muscaria","2016-09-21 19:50:44 -0400","Found in moist soil of a highly disturbed area. It was near birch trees, and has long, thin lamellae. The cap is scaly and firm, like a carrot. The stem also has a carrot-like firmness","36 Page Ave, Fort Kent, ME, US",47.2486787462,-68.5928012259,NA,"Fly Agaric","http://www.inaturalist.org/observations/4169514","https://static.inaturalist.org/photos/4964655/medium.jpg?1474503274","chachwow",4169514,"amanita mushrooms","Fungi",48715,"false",2,0,"Wed Sep 21 2016 19:50:44 GMT-0400 (EDT)","2016-09-21","2016-09-21 23:50:44 UTC","Eastern Time (US & Canada)",65,"","","","false","","","",316542,"2016-09-22 00:13:06 UTC","2018-11-14 14:07:59 UTC","needs_id","CC-BY-NC",NA,3,"false"
"755","Fungi","2016-09-21 17:26:45 -0300","","Riverview, Riverview, NB, CA",46.0582361667,-64.76242,NA,"Fungi Including Lichens","http://inaturalist.ca/observations/4169254","https://static.inaturalist.org/photos/4964231/medium.jpg?1474501158","madeline_kennedy",4169254,"","Fungi",47170,"false",0,0,"Wed Sep 21 2016 17:26:45 GMT-0300 (ADT)","2016-09-21","2016-09-21 20:26:45 UTC","Atlantic Time (Canada)",NA,"","","","false","","","",335179,"2016-09-21 23:39:10 UTC","2016-11-17 18:20:32 UTC","needs_id","CC-BY-NC",NA,3,"false"
"756","Turbinellus floccosus","2016-09-09 10:23:00 +1000","Field Notes - about 3-6 inches tall. 
orange tints","Canada",45.162857972,-72.7771618611,NA,"Scaly Chanterelle","http://www.inaturalist.org/observations/4169074","https://static.inaturalist.org/photos/4963972/medium.jpg?1474499835","ravenwispers",4169074,"Turbinellus floccosus","Fungi",417398,"true",4,0,"2016-09-09T10:23","2016-09-09","2016-09-09 00:23:00 UTC","Sydney",NA,"Brome-Missisquoi, CA-QC, CA","obscured","open","true","","","",333411,"2016-09-21 23:17:09 UTC","2018-03-26 17:05:48 UTC","research","CC-BY",NA,111,"false"
"757","Cantharellales","2016-09-21 15:37:24 -0300","Found this while on a nature hike for homeschooling. ","5544 New Brunswick 8 Astle, NB E6A 1N9",46.41598438,-66.463778,NA,"","http://inaturalist.ca/observations/4166881","https://static.inaturalist.org/photos/4961061/medium.jpg?1474484487","chorachroma",4166881,"Cantharellales","Fungi",47350,"true",2,0,"2016-09-21 3:37:24 PM ADT","2016-09-21","2016-09-21 18:37:24 UTC","Atlantic Time (Canada)",20,"","","","false","gps","gps","",334106,"2016-09-21 18:40:10 UTC","2017-12-08 20:14:34 UTC","needs_id","",NA,2,"false"
"758","Hydnellum aurantiacum","2016-09-19 16:55:28 -0400","","04743, New Canada, ME, US",47.1344020147,-68.5574723123,NA,"Orange Rough-cap Tooth","http://www.inaturalist.org/observations/4157854","https://static.inaturalist.org/photos/4952338/medium.jpg?1474412411","peter5",4157854,"","Fungi",118060,"false",0,0,"Mon Sep 19 2016 16:55:28 GMT-0400 (EDT)","2016-09-19","2016-09-19 20:55:28 UTC","Eastern Time (US & Canada)",305,"","","","false","","","",14751,"2016-09-20 22:59:55 UTC","2016-09-20 23:00:10 UTC","needs_id","CC-BY-NC",NA,3,"false"
"759","Gomphidius","2016-09-19 16:55:43 -0400","","04743, New Canada, ME, US",47.1344035702,-68.557185811,NA,"Spikes","http://www.inaturalist.org/observations/4157846","https://static.inaturalist.org/photos/4952304/medium.jpg?1474412348","peter5",4157846,"","Fungi",48425,"false",0,0,"Mon Sep 19 2016 16:55:43 GMT-0400 (EDT)","2016-09-19","2016-09-19 20:55:43 UTC","Eastern Time (US & Canada)",305,"","","","false","","","",14751,"2016-09-20 22:58:55 UTC","2016-09-20 22:59:10 UTC","needs_id","CC-BY-NC",NA,3,"false"
"760","Hydnellum","2016-09-19 16:55:58 -0400","","04743, New Canada, ME, US",47.1344124844,-68.5578257688,NA,"","http://www.inaturalist.org/observations/4157838","https://static.inaturalist.org/photos/4952288/medium.jpg?1474412289","peter5",4157838,"Hydnellum","Fungi",52528,"false",2,0,"Mon Sep 19 2016 16:55:58 GMT-0400 (EDT)","2016-09-19","2016-09-19 20:55:58 UTC","Eastern Time (US & Canada)",305,"","","","false","","","",14751,"2016-09-20 22:57:53 UTC","2016-10-04 21:17:33 UTC","needs_id","CC-BY-NC",NA,3,"false"
"761","Lyophyllum decastes","2016-09-19 16:56:28 -0400","","04743, New Canada, ME, US",47.1343719812,-68.5577624741,NA,"Fried Chicken Mushroom","http://www.inaturalist.org/observations/4157837","https://static.inaturalist.org/photos/4952285/medium.jpg?1474412227","peter5",4157837,"","Fungi",118243,"false",0,0,"Mon Sep 19 2016 16:56:28 GMT-0400 (EDT)","2016-09-19","2016-09-19 20:56:28 UTC","Eastern Time (US & Canada)",305,"","","","false","","","",14751,"2016-09-20 22:56:54 UTC","2016-09-20 22:57:09 UTC","needs_id","CC-BY-NC",NA,3,"false"
"762","Tremella foliacea","2016-09-19 16:57:10 -0400","","04743, New Canada, ME, US",47.1345181908,-68.5584757381,NA,"leafy brain","http://www.inaturalist.org/observations/4157830","https://static.inaturalist.org/photos/4952274/medium.jpg?1474412121","peter5",4157830,"","Fungi",63587,"false",0,0,"Mon Sep 19 2016 16:57:10 GMT-0400 (EDT)","2016-09-19","2016-09-19 20:57:10 UTC","Eastern Time (US & Canada)",305,"","","","false","","","",14751,"2016-09-20 22:55:06 UTC","2016-09-20 22:55:21 UTC","needs_id","CC-BY-NC",NA,3,"false"
"763","Lycoperdon perlatum","2016-09-19 16:59:25 -0400","","04743, New Canada, ME, US",47.1344105131,-68.5592284989,NA,"common puffball","http://www.inaturalist.org/observations/4157827","https://static.inaturalist.org/photos/4952269/medium.jpg?1474412063","peter5",4157827,"Common Puffball","Fungi",48443,"false",1,0,"Mon Sep 19 2016 16:59:25 GMT-0400 (EDT)","2016-09-19","2016-09-19 20:59:25 UTC","Eastern Time (US & Canada)",310,"","","","false","","","",14751,"2016-09-20 22:54:09 UTC","2016-10-28 15:24:44 UTC","research","CC-BY-NC",NA,3,"false"
"764","Leucoagaricus","2016-09-20 11:17:24 -0400","Very juvenile ","37 Page Avenue Fort Kent, ME 04743",47.24850287,-68.59363473,NA,"","http://www.inaturalist.org/observations/4155257","https://static.inaturalist.org/photos/4948501/medium.jpeg?1474385164","keanna",4155257,"Deathcap","Fungi",119985,"true",2,0,"2016-09-20 11:17:24 AM EDT","2016-09-20","2016-09-20 15:17:24 UTC","Eastern Time (US & Canada)",14,"","","","false","","","",316432,"2016-09-20 15:25:58 UTC","2016-09-27 15:22:22 UTC","needs_id","CC-BY-NC",NA,2,"false"
"765","Amanita muscaria","2016-09-20 11:03:16 -0400","","Bengal Drive Fort Kent, ME 04743",47.2488969,-68.5931772,NA,"Fly Agaric","http://www.inaturalist.org/observations/4155119","https://static.inaturalist.org/photos/4948329/medium.jpeg?1474383842","keanna",4155119,"Fly Agaric","Fungi",48715,"true",2,0,"2016-09-20 11:03:16 AM EDT","2016-09-20","2016-09-20 15:03:16 UTC","Eastern Time (US & Canada)",24,"","","","false","","","",316432,"2016-09-20 15:03:54 UTC","2016-10-28 03:49:22 UTC","research","CC-BY-NC",NA,2,"false"
"766","Amanita bisporigera","2016-09-19 19:47:23 -0400","Growing in moist moss and soil. Growing in small clusters.","Fort Kent, ME 04743",47.2436024571,-68.594035841,NA,"Eastern North American Destroying Angel","http://www.inaturalist.org/observations/4151275","https://static.inaturalist.org/photos/4943479/medium.jpeg?1474329141","kaitlindif",4151275,"amanita mushrooms","Fungi",125390,"false",2,0,"2016-09-19 7:47:23 PM EDT","2016-09-19","2016-09-19 23:47:23 UTC","Eastern Time (US & Canada)",2064,"","","","false","gps","gps","",316433,"2016-09-19 23:52:06 UTC","2018-11-14 14:10:21 UTC","needs_id","CC-BY-NC",NA,2,"false"
"767","Trametes versicolor","2016-09-17 11:02:42 -0400","Butterfly shaped specimen growing on a decaying log; grey/brown/black/tan coloring throughout the pileus (some tints of blue); the underside is very white with visible pores; approximately two inches in diameter and has a crispy consistency","Aroostook County, US-ME, US",47.2532833333,-68.58863,NA,"turkey-tail","http://www.inaturalist.org/observations/4150515","https://static.inaturalist.org/photos/4942357/medium.jpg?1474321269","pmcauliffe",4150515,"","Fungi",54134,"false",0,0,"Sat Sep 17 2016 11:02:42 GMT-0400 (EDT)","2016-09-17","2016-09-17 15:02:42 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:40:52 UTC","2016-10-03 23:15:19 UTC","casual","CC-BY-NC",NA,3,"true"
"768","Clavulinopsis fusiformis","2016-09-12 15:24:17 -0400","Very small specimens; located growing in a hole underneath a decaying log; bright yellow in color and has a flat shape to it; no lamellae or pores visible; no pileus visible; approximately one inch in height","Aroostook County, US-ME, US",47.2059583333,-68.5822216667,NA,"Golden Spindles","http://www.inaturalist.org/observations/4150511","https://static.inaturalist.org/photos/4942353/medium.jpg?1474321243","pmcauliffe",4150511,"","Fungi",55272,"false",0,0,"Mon Sep 12 2016 15:24:17 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:24:17 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:40:22 UTC","2016-09-19 22:23:59 UTC","casual","CC-BY-NC",NA,3,"true"
"769","Crepidotus mollis","2016-09-12 15:22:31 -0400","Clustered white specimens growing on a wet, decaying log; moist to the touch;  lamellae on the underside white/light brown in color; holds an indent when pinched; not only growing on log but in and around moss that is growing on the log as well (possible mutual relationship)","Aroostook County, US-ME, US",47.2061116667,-68.5823666667,NA,"","http://www.inaturalist.org/observations/4150509","https://static.inaturalist.org/photos/4942348/medium.jpg?1474321220","pmcauliffe",4150509,"","Fungi",118283,"false",0,0,"Mon Sep 12 2016 15:22:31 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:22:31 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:40:02 UTC","2016-09-19 22:30:10 UTC","casual","CC-BY-NC",NA,3,"true"
"770","Agaricus","2016-09-12 15:21:09 -0400","Light brown pileus and dark brown/black lamellae; the pileus is bowl shaped and had collected various fallen plant matter and water; orange speckles are visible around where the cap ends and the gills begin; moist and easily broken to the touch","Aroostook County, US-ME, US",47.2060866667,-68.5823833333,NA,"field and button mushrooms","http://www.inaturalist.org/observations/4150505","https://static.inaturalist.org/photos/4942344/medium.jpg?1474321185","pmcauliffe",4150505,"","Fungi",49548,"false",0,0,"Mon Sep 12 2016 15:21:09 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:21:09 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:39:08 UTC","2016-10-28 03:49:43 UTC","casual","CC-BY-NC",NA,3,"true"
"771","Amanita velosa","2016-09-12 15:18:34 -0400","Very light purple top, white stape with purple hues; found growing in a group of many specimens on and around a decaying log; moss and other small plant life present; gills are visible on the underside of the cap; the cap and stem are very firm and do not stay indented when pinched","Aroostook County, US-ME, US",47.2062216667,-68.5821,NA,"springtime amanita","http://www.inaturalist.org/observations/4150503","https://static.inaturalist.org/photos/4942332/medium.jpg?1474321132","pmcauliffe",4150503,"springtime amanita","Fungi",51314,"false",1,0,"Mon Sep 12 2016 15:18:34 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:18:34 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:38:31 UTC","2016-10-27 15:48:35 UTC","casual","CC-BY-NC",NA,3,"true"
"772","Pseudohydnum gelatinosum","2016-09-12 15:16:34 -0400","Spongy in texture; completely white; growing on a fallen coniferous tree branch; moist to the touch and stays indented when pinched; pores are slightly visible and no gills are present; no stape is present ","Aroostook County, US-ME, US",47.2063333333,-68.5821616667,NA,"Toothed Jelly Fungus","http://www.inaturalist.org/observations/4150498","https://static.inaturalist.org/photos/4942329/medium.jpg?1474321111","pmcauliffe",4150498,"Toothed Jelly Fungus","Fungi",54164,"false",0,0,"Mon Sep 12 2016 15:16:34 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:16:34 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:38:07 UTC","2016-12-15 20:37:03 UTC","casual","CC-BY-NC",NA,3,"true"
"773","Fomes fomentarius","2016-09-12 15:16:19 -0400","Very large and hard specimen growing on a fallen birch tree; brown and grey in color with striping along the top; was difficult to remove from the birch tree; no visible gills but pores became visible once it was removed from the tree; no stape was present ","Aroostook County, US-ME, US",47.20625,-68.5821,NA,"Hoof Fungus","http://www.inaturalist.org/observations/4150496","https://static.inaturalist.org/photos/4942324/medium.jpg?1474321070","pmcauliffe",4150496,"Hoof Fungus","Fungi",127510,"false",1,0,"Mon Sep 12 2016 15:16:19 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:16:19 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:37:32 UTC","2016-10-28 03:49:56 UTC","casual","CC-BY-NC",NA,3,"true"
"774","Fungi","2016-09-12 15:10:33 -0400","Located in a substrate of dirt and decaying leaves; pileus is orange brown in color, lamellae are light yellow in color, reddish colored remains on the stipe where a veil had once been; approximately 3 inches tall; no other plant life growing close by to it","Aroostook County, US-ME, US",47.2064216667,-68.5811,NA,"Fungi Including Lichens","http://www.inaturalist.org/observations/4150486","https://static.inaturalist.org/photos/4942317/medium.jpg?1474320999","pmcauliffe",4150486,"","Fungi",47170,"false",0,0,"Mon Sep 12 2016 15:10:33 GMT-0400 (EDT)","2016-09-12","2016-09-12 19:10:33 UTC","Eastern Time (US & Canada)",NA,"","","","false","","","",316431,"2016-09-19 21:36:06 UTC","2016-10-16 20:37:10 UTC","needs_id","CC-BY-NC",NA,3,"false"
"775","Chlorociboria aeruginascens","2016-09-19 17:12:56 -0400","","7-99 Page Avenue Fort Kent, ME 04743",47.24872502,-68.59360691,NA,"Green Wood Cup","http://www.inaturalist.org/observations/4150390","https://static.inaturalist.org/photos/4942176/medium.jpeg?1474319637","keanna",4150390,"Green Wood Cup","Fungi",122329,"true",2,0,"2016-09-19 5:12:56 PM EDT","2016-09-19","2016-09-19 21:12:56 UTC","Eastern Time (US & Canada)",10,"","","","false","","","",316432,"2016-09-19 21:13:48 UTC","2018-04-30 14:09:24 UTC","research","CC-BY-NC",NA,2,"false"
"776","Mutinus ravenelii","2016-09-19 15:58:03 -0400","Found in grass, has a pungent feces smell","1–99 University Dr, Fort Kent, ME, US",47.2509448417,-68.5881846026,NA,"red stinkhorn","http://www.inaturalist.org/observations/4149945","https://static.inaturalist.org/photos/4941646/medium.jpg?1474315858","brittanymariabaird",4149945,"Mutinus ravenelii","Fungi",116662,"false",1,0,"Mon Sep 19 2016 15:58:03 GMT-0400 (EDT)","2016-09-19","2016-09-19 19:58:03 UTC","Eastern Time (US & Canada)",10,"","","","false","","","",316440,"2016-09-19 20:10:43 UTC","2016-09-20 16:30:42 UTC","research","CC-BY-NC",NA,3,"false"
"777","Fungi","2016-09-19 15:00:22 -0400","","61-99 University Drive Fort Kent, ME 04743",47.2508884,-68.5882481,NA,"Fungi Including Lichens","http://www.inaturalist.org/observations/4149409","https://static.inaturalist.org/photos/4940683/medium.jpeg?1474311660","keanna",4149409,"","Fungi",47170,"true",0,0,"2016-09-19 3:00:22 PM EDT","2016-09-19","2016-09-19 19:00:22 UTC","Eastern Time (US & Canada)",21,"","","","false","","","",316432,"2016-09-19 19:00:55 UTC","2016-09-20 09:29:00 UTC","needs_id","CC-BY-NC",NA,2,"false"
"778","Lentinus levis","2016-09-17 00:00:00 -0400","Looking for ID on the new, bright, gilled ones; not the hoof fungus.  

Growing out of yellow birch (Betula alleghaniensis ).        ","York, CA-NB, CA",45.9205035329,-66.6992679575,NA,"","http://inaturalist.ca/observations/4147128","https://static.inaturalist.org/photos/4937219/medium.jpeg?1474284941","e-aus-kanada",4147128,"Fungi Including Lichens","Fungi",351364,"false",1,0,"2016-09-17","2016-09-17","","Atlantic Time (Canada)",8,"Charters Settlement, NB E3C, Canada","obscured","","true","","","",198686,"2016-09-19 11:37:08 UTC","2018-11-14 14:11:13 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"779","Ganoderma applanatum","2016-09-17 00:00:00 -0500",""," Macoun Marsh, Ottawa",45.4458,-75.651636,NA,"artist's bracket","http://inaturalist.ca/observations/4143434","https://static.inaturalist.org/photos/4932174/medium.jpeg?1474241008","swampy",4143434,"Polypore aplani","Fungi",48473,"false",3,0,"2016-09-17","2016-09-17","","Eastern Time (US & Canada)",11,"","","","false","","","",109854,"2016-09-18 23:23:24 UTC","2018-07-04 01:05:56 UTC","research","CC-BY-NC",NA,NA,"false"
